listing_id,district,price_pen,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,urbanization,photos_count
148958122,miraflores,500000.0,300.0,76.0,2,1,1,Calle Salaverry,Miraflores,1
149672880,miraflores,1155600.0,650.0,165.0,3,3,1,Calle Bolognesi,Miraflores,1
147453474,miraflores,545000.0,0.0,65.0,2,2,0,Av. República De Panamá,Miraflores,1
142916567,miraflores,1032000.0,0.0,151.0,3,2,1,Calle Mariscal Sucre 321,Miraflores,1
147231838,miraflores,4485600.0,0.0,329.0,3,3,2,Malecon 28 de Julio,Miraflores,1
149052108,miraflores,653250.0,0.0,121.0,2,2,1,"Avenida Tomás Marsano, Miraflores.",Miraflores,1
149697117,miraflores,546960.0,300.0,73.0,2,1,0,"Avenida Gral Montagne, Miraflores",Miraflores,1
148250682,miraflores,1358000.0,700.0,155.0,3,3,0,Malecon de la Marina,Miraflores,10
148950990,miraflores,860274.0,450.0,148.0,3,2,1,Avenida Reducto 1580,Miraflores,10
148239521,miraflores,1577743.0,0.0,227.0,3,3,0,"Calle Chiclayo 346, Miraflores",Miraflores,10
148733957,miraflores,904165.0,0.0,157.0,3,2,1,Avenida Jose Pardo al 1100,Miraflores,1
147525882,miraflores,695652.0,0.0,76.0,2,2,1,C. Berlín 351 al 300,Miraflores,1
149802065,miraflores,1072000.0,450.0,161.0,3,3,2,Miraflores,Miraflores,1
149777729,miraflores,778000.0,500.0,107.0,3,2,1,"Oswaldo Hercelles Cdra 1, Límite con Aurora - Miraflroes",Barrio Medico,1
149577977,miraflores,706800.0,350.0,101.0,3,2,1,Berlin al 500,Miraflores,1
149809399,miraflores,2035000.0,810.0,190.0,3,2,2,Malecon de la Marina,Miraflores,1
149640154,miraflores,846800.0,320.0,150.0,3,2,0,Armendáriz,Armendariz,1
149452625,miraflores,782043.0,350.0,90.0,2,2,1,Av Jose Pardo 570,Miraflores,1
149431141,miraflores,1507500.0,0.0,175.0,3,3,2,"Avenida Jose Pardo 1, Piso 3, Miraflores",Santa Cruz,1
144022003,miraflores,1224000.0,990.0,184.0,3,3,2,"Av Mariscal Sucre 4XX, Miraflores",Santa Cruz,1
149400385,miraflores,670000.0,360.0,110.0,3,3,1,Avenida Reducto,Miraflores,1
146905624,miraflores,1500000.0,600.0,190.0,3,3,2,CALLE TRIPOLI 255,Malecón Cisneros,1
149860518,miraflores,905397.0,300.0,92.0,3,2,0,Av. Jose Pardo  1453,Miraflores,1
149261517,miraflores,735640.0,500.0,106.0,3,2,2,Avenida Paseo de la República al 6200,San Antonio,1
149239769,miraflores,436000.0,100.0,88.0,3,2,0,Calle General Suarez  al 1100,Miraflores,1
147671640,miraflores,3024000.0,1500.0,261.0,4,4,2,Avenida Angamos,Miraflores,1
149743481,miraflores,908700.0,580.0,120.0,3,3,2,Calle Piura 11,Miraflores,1
90644136,miraflores,743000.0,400.0,59.0,1,2,0,Larco,Miraflores,1
148623645,miraflores,1152600.0,850.0,146.0,3,2,2,El Rosario,Miraflores,1
148489089,miraflores,653790.0,340.0,90.0,3,3,1,General Vidal,Miraflores,1
147788146,miraflores,693750.0,350.0,95.0,3,2,1,Av. Arequipa 4940,Miraflores,1
146517852,miraflores,403200.0,550.0,116.0,2,2,2,Gonzáles Prada,Miraflores,1
149408793,miraflores,846600.0,0.0,95.0,2,2,1,Diego Ferré al 300,Miraflores,1
148711313,miraflores,2747000.0,0.0,286.0,3,4,3,"Malecón Pedro de Osma 1, Piso 3, Barranco",Malecon Reserva,1
148896187,miraflores,1507500.0,600.0,291.0,3,3,2,Por Parque Tradiciones y Reducto 2 | Pent-house 3 Dorm-2 Estac-terraza-jacuzzi,San Antonio,1
147154457,miraflores,2287180.0,1381.0,176.0,3,2,2,malecon balta,Jose Balta,1
148558863,miraflores,1906150.0,0.0,359.0,4,3,2,C. Manuel Tovar,Miraflores,1
148816457,miraflores,4857500.0,1800.0,545.0,5,5,3,Malecón Cisneros,Miraflores,10
148900423,miraflores,1222415.0,0.0,305.0,3,4,1,Jose Gonzales 787 al 700,Miraflores,10
149447231,miraflores,617550.0,0.0,92.0,2,3,1,"Calle Acacias - 2 Dormitorios, 01 Cochera y Gran Balcon",Miraflores,10
149444044,miraflores,994160.0,0.0,111.0,3,2,2,Cerca a Larcomar y Malecón - Balcon - Frente 2do Piso.  2dorm 2 Baños 2 Cocheras,Miraflores,1
149862934,miraflores,424000.0,0.0,41.0,1,1,0,Av. Paseo de la República  a 1 Cuadra de Av. Reducto y Cerca a Parque,Miraflores,1
149688282,miraflores,765600.0,400.0,125.0,3,2,1,Calle Alcanfores,Miraflores,1
149803223,miraflores,1122000.0,0.0,83.0,2,2,2,"Calle Bajada Balta 1, Departamento 13, Miraflores (cerca al Parke Kennedy, Frente Wong Balta)",Miraflores,1
148699132,miraflores,2780500.0,1365000.0,428.0,3,2,2,Malecón Cisneros,Miraflores,1
149446597,miraflores,1794000.0,694.0,200.0,3,2,2,Malecón Cisneros 238,Miraflores,1
149283392,miraflores,752400.0,900.0,123.0,2,2,2,Av. Grau al 600 -  2 Dormitorios - 2 Cocheras - 1 Deposito,Miraflores,1
145935601,miraflores,1162500.0,200.0,210.0,4,3,1,PLACENCIA,El Rosal,1
149833105,miraflores,1500750.0,700.0,156.0,3,4,1,Malecon de la Marina,Miraflores,1
148612399,miraflores,647500.0,0.0,85.0,3,2,1,C. Colón 132,Miraflores,1
148729336,miraflores,653000.0,600.0,94.0,1,1,1,Pedro Martinto Cerca al Malecón Paul Harris,Miraflores,1
149524339,miraflores,1435000.0,0.0,212.0,3,2,1,Francisco del Castillo 221,San Antonio,1
143350101,miraflores,1087790.0,550.0,125.0,2,3,2,Grimaldo del Solar,Leuro,1
147237204,miraflores,1573410.0,0.0,158.0,3,2,1,AVENIDA DE LA AVIACION 565,Miraflores,1
149604106,miraflores,850000.0,0.0,104.0,1,2,1,Prolongación Arenales Cdra 8 - Moderno Flat Amoblado,Santa Cruz,1
149341915,miraflores,545000.0,250.0,78.0,1,2,0,Calle Vidal  - Dpto Ss04,Miraflores,1
149728259,miraflores,595000.0,300.0,85.0,2,2,0,Av. Alfredo Benavides 840,Miraflores,1
148078226,miraflores,884564.0,420.0,105.0,3,2,1,Av. Roca y Boloña  al  3xx- Dpto 301 - No Paga Alcabala,Aurora,1
149412559,miraflores,642600.0,400.0,62.0,1,1,1,Av. José Pardo 1055,Miraflores,1
149797734,miraflores,650000.0,480.0,121.0,3,4,1,Calle Tripoli,Miraflores,1
4286342,miraflores,1864500.0,0.0,197.0,3,3,2,Av. Ernesto Montagne 100,Aurora,1
149869196,miraflores,1850700.0,900.0,155.0,3,3,2,Av. Malecón de La Marina 400 - Dpto 702,Miraflores,1
4412841,miraflores,2170800.0,1200.0,303.0,4,4,2,Parque Villena,Santa Cruz,1
149847391,miraflores,1584400.0,700.0,155.0,3,3,0,Malecon de la Marina,Miraflores,1
148868963,miraflores,2110500.0,1200.0,236.0,3,4,3,Malecón Cisneros,Miraflores,1
149177715,miraflores,619700.0,300.0,80.0,2,2,2,Av. Grau Cdra1 - 2 Dormitorios y 2 Estacionamientos  80.5m2 Venta Cerca al P. Kennedy,Miraflores,1
149471084,miraflores,763800.0,403.0,123.0,3,3,1,Avenida la Paz 675,Miraflores,1
149193079,miraflores,1410000.0,850.0,225.0,3,3,2,Avenida Paseo de la República 6255,Miraflores,10
149862954,miraflores,2001000.0,0.0,241.0,4,3,2,Calle Juan José Calle,Aurora,10
149688176,miraflores,935000.0,350.0,121.0,3,4,1,Calle San Ignacio de Loyola 561,Miraflores,10
147275285,miraflores,880600.0,0.0,111.0,3,2,2,Coronel Luis Arias Schreiber 230,Miraflores,1
149167564,miraflores,619000.0,400.0,70.0,2,2,1,manuel tovar 340,Miraflores,1
149524115,miraflores,878500.0,0.0,110.0,2,2,1,Francisco del Castillo 221,San Antonio,1
149097945,miraflores,1066400.0,750.0,172.0,4,3,2,Calle Coronel Inclán,Miraflores,1
149278389,miraflores,2086200.0,1000.0,204.0,3,3,2,Calle Parque Armendáriz,Miraflores,1
149847218,miraflores,1095000.0,950.0,203.0,3,2,2,Calle Comandante Donovan,Malecon Reserva,1
149506232,miraflores,1428000.0,0.0,237.0,3,3,2,Calle  General Mendiburu  585,Miraflores,1
149494631,miraflores,714000.0,350.0,98.0,2,2,1,"Av. Pardo al 1200, Venta Departamento en Miraflores 98 m², 02 Dormitorios, Balcón con Vista al Mar, Cochera y Depósito",Miraflores,1
147788508,miraflores,1668750.0,800.0,205.0,3,3,2,Malecon Cisneros,Jose Balta,1
149750554,miraflores,864500.0,0.0,127.0,3,3,2,Av. Manuel Villarán 198,Aurora,1
148436300,miraflores,718000.0,450.0,92.0,2,2,1,Avenida Reducto 851,San Antonio,1
149905128,miraflores,930000.0,0.0,90.0,3,2,0,"Larco, Miraflores  al 791",Miraflores,1
146816932,miraflores,591500.0,550.0,95.0,2,2,1,Calle Ocharán,Miraflores,1
148646076,miraflores,998000.0,550.0,125.0,2,2,2,Calle Alcanfores 920,Miraflores,1
149156686,miraflores,570860.0,200.0,76.0,1,1,1,Avenida La Paz 528,Leuro,1
149832891,miraflores,1693950.0,700.0,156.0,3,3,2,Malecon de la Marina,Miraflores,1
149474239,miraflores,520000.0,300.0,66.0,1,2,0,Calle Vidal 140 - Dpto 1104,Miraflores,1
149459965,miraflores,655155.0,0.0,93.0,3,2,0,Calle Bajada Balta  al 100,Miraflores,1
149534120,miraflores,465681.0,225.0,40.0,1,1,0,Av. Paseo de la República Paralela con Av. Reducto,Miraflores,1
149049746,miraflores,1330000.0,0.0,134.0,2,2,2,C. Roma 314,Miraflores,1
147364438,miraflores,783000.0,600.0,140.0,3,2,1,Bolivar,Miraflores,1
149661598,miraflores,427000.0,290.0,61.0,1,1,1,Avenida Reducto 14,San Antonio,1
149444402,miraflores,1680000.0,1450.0,208.0,3,2,2,Leonidas Avendaño Cdra 1 - Cerca a Parque Meliton Porras,Miraflores,1
149110408,miraflores,956300.0,900.0,96.0,2,2,2,Calle Francia 834,Miraflores,1
147855273,miraflores,630000.0,0.0,65.0,1,2,0,Av Malecon de la Marina Miraflores,Miraflores,1
149545759,miraflores,973520.0,677.0,120.0,2,2,2,Vía Expresa Luis Bedoya Reyes 6171,Miraflores,1
149204371,miraflores,530100.0,0.0,102.0,2,2,0,AV. Diaz Canseco  al 500,Miraflores,10
147698723,miraflores,2805600.0,1361.0,288.0,4,3,4,Calle San Ignacio de Loyola,Miraflores,10
149870194,miraflores,1149200.0,0.0,185.0,2,3,1,Calle General Iglesias  715,Miraflores,10
149608547,miraflores,614000.0,0.0,65.0,2,2,1,A Pasos del Club  Las Terrazas y Av. Larco,Miraflores,1
149904045,miraflores,1122000.0,0.0,125.0,2,2,2,Calle Jorge Vanderghen 438,Santa Cruz,1
149688147,miraflores,759330.0,460.0,98.0,2,2,1,Avenida Mariscal La Mar al 800,Miraflores,1
149379997,miraflores,1650000.0,850.0,203.0,3,2,2,Malecón Cisneros,Miraflores,1
149866615,miraflores,1696600.0,0.0,400.0,3,3,2,Calle Manuel de Freyre Santander  al 100,Miraflores,1
149273640,miraflores,3071250.0,1650.0,432.0,4,5,2,Jose Gonzales  al 600,Miraflores,1
149505029,miraflores,499000.0,0.0,71.0,3,2,0,Avenida Tomas Marsano al 2200,Miraflores,1
149470827,miraflores,1002700.0,0.0,121.0,3,4,0,Calle San Ignacio de Loyola,Miraflores,1
148545597,miraflores,1065000.0,0.0,162.0,4,3,2,Av Roca Y Boloña 606,Miraflores,1
149355392,miraflores,2147200.0,1300.0,215.0,3,3,2,Calle Mariscal Sucre 343,Miraflores,1
146059313,miraflores,820000.0,350.0,76.0,2,2,1,"Av. Santa Cruz 15XX, Miraflores",Santa Cruz,1
149473042,miraflores,515431.0,0.0,50.0,1,1,0,Avenida Jose Pardo  al 1000,Miraflores,1
149346478,miraflores,4550000.0,0.0,361.0,4,4,2,Malecón Cisneros,Malecón Cisneros,1
144907449,miraflores,626450.0,300.0,90.0,2,2,1,Calle Chiclayo,Miraflores,1
149234827,miraflores,787250.0,560.0,126.0,2,3,1,Av. Arequipa,Miraflores,1
149826942,miraflores,1543500.0,450.0,188.0,3,3,2,Calle Independencia Cuadra 12 Primer Piso,Miraflores,1
149507282,miraflores,999460.0,0.0,132.0,2,2,2,Jose Gonzales al 400,Miraflores,1
145855340,miraflores,1032300.0,650.0,168.0,3,3,2,calle Jose Roman,Aurora,1
146913431,miraflores,2765000.0,0.0,534.0,5,5,2,Santa Ana,Malecon Armendariz,1
149217783,miraflores,2278000.0,1500.0,212.0,3,4,2,El Rosario,Santa Cruz,1
149234243,miraflores,1418600.0,700.0,381.0,3,3,1,Avenida Manuel Villarán 387,Aurora,1
147353584,miraflores,2108000.0,850.0,193.0,3,2,2,Malecon Cisneros,Malecón Cisneros,1
149775870,miraflores,1245600.0,950.0,184.0,2,3,2,Calle Mariscal Sucre 430,Santa Cruz,1
149341738,miraflores,999000.0,0.0,131.0,2,1,0,Calle  José Domingo Choquehuanca  al 165,Miraflores,1
142990768,miraflores,3740800.0,2800.0,515.0,3,4,2,MALECON DE LA MARINA,Malecon Marina,1
149085521,miraflores,1883618.0,0.0,295.0,5,5,2,Malecón 28 de Julio,Miraflores,10
149897802,miraflores,1138400.0,0.0,166.0,3,2,0,Vista al Mar - Restaurante - Sede Miraflores,Miraflores,10
149794141,miraflores,923400.0,320.0,200.0,2,1,0,Avenida José Pardo 1078,Miraflores,10
149225256,miraflores,1197000.0,600.0,150.0,2,2,3,José Del Llano Zapata,Miraflores,1
148487895,miraflores,1474000.0,900.0,164.0,2,3,2,"Calle Francia, Miraflores.  Muy Cerca al Faro de Miraflores.",Miraflores,1
148547636,miraflores,752500.0,0.0,76.0,3,2,2,Ca. San Martín 836,Miraflores,1
149868587,miraflores,2242500.0,1600.0,350.0,3,4,2,Calle Manuel Tovar,Miraflores,1
148860633,miraflores,663250.0,550.0,75.0,2,2,0,Av. La Mar 326 - Dpto 710,Miraflores,1
149469022,miraflores,939600.0,900.0,96.0,2,2,2,Calle Francia - A UNA Cuadra DEL Malecon Cisneros - Cochera Doble Y Deposito,Jose Balta,1
148881890,miraflores,628250.0,350.0,81.0,2,2,1,Calle Vidal 140 - Dpto Ss03,Miraflores,1
149682944,miraflores,950000.0,0.0,219.0,3,3,1,Avenida Benavides al 200,Miraflores,1
4592814,miraflores,2325000.0,850.0,244.0,3,3,0,Calle Italia,Miraflores,1
148610224,miraflores,1601300.0,0.0,198.0,3,3,3,Av. Angamos Oeste,Miraflores,1
149554217,miraflores,1118600.0,783.0,123.0,2,2,1,Av. Santa Cruz al 1000,Miraflores,1
148082150,miraflores,1995000.0,0.0,326.0,4,4,2,C. Miguel Aljovin 238,San Antonio,1
146884285,miraflores,720000.0,400.0,93.0,2,2,1,Independencia,Miraflores,1
149103745,miraflores,430000.0,200.0,41.0,1,1,0,Avenida Reducto,Miraflores,1
146281815,miraflores,3173400.0,0.0,250.0,3,3,2,Ignacio Merino,Miraflores,1
149908092,miraflores,663000.0,0.0,91.0,2,2,1,Calle Independencia  424,Miraflores,1
149341152,miraflores,1068750.0,0.0,136.0,3,2,0,Calle Jose Domingo Choquehuanca al 165,Miraflores,1
149327324,miraflores,2380000.0,1200.0,144.0,2,2,2,rosario 137,Miraflores,1
143554697,miraflores,3432750.0,1000.0,300.0,4,4,3,Triana 2xx,Miraflores,1
149473370,miraflores,1571500.0,0.0,181.0,3,4,3,José Del Llano Zapata 340 181.90m2 con 03 Cocheras y 03 Dormitorios,Miraflores,1
148144312,miraflores,1431500.0,700.0,135.0,3,2,1,AV. DE LA AVIACION N°565,Miraflores,1
148144627,miraflores,980000.0,650.0,80.0,2,2,1,AV. DE LA AVIACION N°565,Miraflores,1
147674303,miraflores,989801.0,0.0,170.0,3,2,1,"Ca. José Gonzales 463, Miraflores  al 15000",Miraflores,1
149503703,miraflores,733376.0,0.0,84.0,2,2,0,Avenida Del Ejército  al 1100,Miraflores,1
149571055,miraflores,1077150.0,450.0,111.0,2,2,2,Calle Jose Felix Olcay,Miraflores,1
148615343,miraflores,1715000.0,0.0,426.0,4,3,3,Av. 28 de Julio 611,Miraflores,1
148959922,miraflores,718000.0,580.0,91.0,2,2,1,Av de la Aviación al 100,Miraflores,1
149524166,miraflores,822500.0,0.0,111.0,2,2,1,Francisco del Castillo 221,San Antonio,10
149779153,miraflores,2128500.0,600.0,255.0,4,5,2,Chiclayo  al 1100,Miraflores,10
148807192,miraflores,859350.0,420.0,129.0,2,3,2,Calle Coronel Inclán,Miraflores,10
149446139,miraflores,572500.0,420.0,61.0,1,1,1,Calle Grimaldo del Solar,Leuro,1
149903108,miraflores,498872.0,0.0,78.0,2,1,1,Calle Enrique Palacios 291,Miraflores,1
149693716,miraflores,805000.0,180.0,217.0,3,3,2,General Silva 130,Aurora,1
148149363,miraflores,737750.0,390.0,78.0,2,2,1,Calle San Martin 836,Miraflores,1
148742535,miraflores,635000.0,180.0,107.0,3,2,0,Calle Gonzales Vigil 131,Miraflores,1
148221186,miraflores,1485000.0,875.0,225.0,3,3,2,Calle San Fernando 421,Miraflores,1
149275929,miraflores,670100.0,380.0,90.0,3,2,1,Calle Contralmirante Villar 730 Miraflores,Miraflores,1
149871049,miraflores,1914000.0,0.0,264.0,3,3,2,Tupac Amaru,Miraflores,1
149701581,miraflores,1631000.0,0.0,155.0,3,3,0,Malecon de la Marina,Miraflores,1
148040705,miraflores,1388000.0,700.0,146.0,3,2,2,"Calle Independencia, Miraflores",Miraflores,1
149574964,miraflores,1080000.0,550.0,162.0,3,2,2,Calle José Gabriel Chariarse 400,San Antonio,1
149581745,miraflores,1518000.0,1000.0,204.0,3,3,3,Calle Alfredo Salazar,Miraflores,1
149718000,miraflores,752000.0,450.0,130.0,2,2,1,Calle Enrique Palacios 600,Miraflores,1
148659359,miraflores,873600.0,550.0,136.0,3,2,1,Almirante Lord Nelson 320,Miraflores,1
148534056,miraflores,1100000.0,800.0,121.0,3,2,1,bolognesi,Bolognesi,1
4194637,miraflores,1786100.0,1000.0,360.0,3,3,2,MALECÓN 28 DE JULIO,Miraflores,1
148777320,miraflores,850000.0,550.0,101.0,3,2,1,Av. Arequipa 5100,Miraflores,1
147580231,miraflores,850000.0,450.0,129.0,2,3,2,Coronel Inclán,Miraflores,1
4004438,miraflores,4420000.0,1800.0,361.0,4,5,2,Malecón Cisneros 7xx,Miraflores,1
145641401,miraflores,424253.0,200.0,42.0,1,1,0,Av. Paseo de la República 5,Miraflores,1
149356111,miraflores,884000.0,470.0,102.0,3,2,2,Avenida José Pardo 510,Miraflores,1
149237061,miraflores,1735000.0,850.0,218.0,3,3,3,Sargento William Arias Robles Cdra 1 Piso 2,Aurora,1
146138550,miraflores,718000.0,200.0,88.0,3,2,1,Av Casimiro Ulloa al 400,Miraflores,1
149566906,miraflores,1526000.0,700.0,207.0,3,2,1,Malecón de la Reserva 575,Miraflores,1
149177671,miraflores,1690000.0,0.0,211.0,3,3,3,Calle José Sabogal,Aurora,1
146836552,miraflores,678000.0,350.0,62.0,2,2,1,Avenida Paseo de la República 6200,Miraflores,1
149421117,miraflores,1032500.0,625.0,84.0,4,3,2,Calle Madrid,Miraflores,1
149541857,miraflores,985000.0,692.0,145.0,3,3,2,Calle Francisco de Paula Ugarriza 271,San Antonio,10
147364492,miraflores,707000.0,0.0,83.0,3,2,0,AV EJERCITO,Miraflores,10
149759070,miraflores,654500.0,275.0,68.0,2,2,1,Calle Grimaldo del Solar,Leuro,10
148800363,miraflores,1050000.0,0.0,136.0,2,3,1,Calle José Gonzáles 640,Miraflores,1
149578056,miraflores,459000.0,220.0,60.0,1,1,1,Av. José Pardo,Miraflores,1
144637104,miraflores,901000.0,500.0,125.0,3,2,2,Napanga,Miraflores,1
149850012,miraflores,767566.0,0.0,87.0,3,2,0,"Miraflores Limite Barranco, Piso 6, Vista Calle, Estreno",Miraflores,1
149057528,miraflores,1251200.0,550.0,121.0,3,3,2,Calle José Gonzáles 626,Miraflores,1
148206054,miraflores,1988000.0,900.0,296.0,3,3,2,"Calle Toribio Pacheco, Miraflores",Miraflores,1
149190102,miraflores,1120000.0,340.0,132.0,3,3,0,Calle Julián Arias Aragüez 425,San Antonio,1
149634305,miraflores,336600.0,150.0,60.0,1,1,0,Calle Independencia - Miraflores al 200,Miraflores,1
145910522,miraflores,843200.0,0.0,87.0,3,2,1,La Mar 1050 Miraflores,Miraflores,1
149796194,miraflores,958365.0,480.0,118.0,3,2,1,Av. General Mendiburu,Miraflores,1
149542370,miraflores,2460100.0,1000.0,266.0,3,3,3,La Paz,Miraflores,1
148756251,miraflores,748000.0,240.0,86.0,2,2,1,Av Grau 240,Miraflores,1
149338631,miraflores,728887.0,0.0,50.0,2,2,1,Miraflores,Miraflores,1
145288060,miraflores,730000.0,500.0,135.0,3,3,2,lAS VIÑAS 280,Aurora,1
149909702,miraflores,600000.0,300.0,61.0,2,2,0,Miraflores,Miraflores,1
149705055,miraflores,1275000.0,800.0,136.0,4,3,1,Avenida General Córdova 215,Miraflores,1
149868413,miraflores,581500.0,280.0,62.0,2,2,1,Av. Alfredo Benavides,Miraflores,1
149774030,miraflores,1241000.0,450.0,236.0,4,2,2,Av. Jorge Chávez - Miraflores,Miraflores,1
149014352,miraflores,3350000.0,0.0,482.0,3,6,0,Armendariz,Miraflores,1
149561378,miraflores,2242500.0,1800.0,362.0,4,4,3,San Andrés 109,Miraflores,1
149260406,miraflores,1207500.0,0.0,161.0,3,4,2,Av. 28 de Julio,Miraflores,1
145916611,miraflores,1072000.0,700.0,154.0,3,2,2,Calle independencia 1120,Miraflores,1
90530739,miraflores,1020000.0,800.0,144.0,2,3,2,LORD NELSON 300,Miraflores,1
90585987,miraflores,4623000.0,1965.0,545.0,5,5,3,Malecón Cisneros 740,Miraflores,1
149764976,miraflores,1190000.0,420.0,205.0,4,3,2,Calle San Martín,Miraflores,1
148945127,miraflores,724600.0,200.0,120.0,4,3,1,Calle Roma 148 Miraflores,Miraflores,1
149870233,miraflores,1470000.0,700.0,180.0,3,3,3,Malecón Balta 790,Miraflores,1
149793733,pueblo-libre,375000.0,0.0,79.0,1,2,1,Jirón Torres Malarín Cuadra 5,Pueblo Libre,1
149562770,pueblo-libre,409500.0,0.0,58.0,2,2,0,Jiron Clovis,Pueblo Libre,1
149177032,pueblo-libre,505163.0,0.0,100.0,3,2,1,Calle Olavegoya  al 100,Pueblo Libre,1
147260186,pueblo-libre,520000.0,300.0,85.0,3,2,0,Parque Enrique Leon Garcia,Pueblo Libre,1
149517795,pueblo-libre,487000.0,270.0,77.0,3,2,1,Av. Brasil 1636,Pueblo Libre,1
147947180,pueblo-libre,484900.0,350.0,68.0,3,1,0,Av. Del Río 257 - Dpto 303,Pueblo Libre,1
146508356,pueblo-libre,429000.0,0.0,72.0,3,2,0,Avenida Sevilla  Pueblo Libre,San Martin,1
143503485,pueblo-libre,506000.0,20.0,100.0,3,2,0,AV.UNIVERSITARIA CERCA U.CATÓLICA Y UNMSM 1ER.PISO 100M2 3DORM. PATIO,Los Jardines De La Catolica,1
149700586,pueblo-libre,383000.0,0.0,56.0,2,2,0,Calle Santa Fe  al 100,Pueblo Libre,1
149620795,pueblo-libre,512500.0,0.0,107.0,3,2,0,JIRON AGUSTIN LANGUE,Pueblo Libre,1
149471372,pueblo-libre,490000.0,250.0,95.0,3,2,0,Abraham Valdelomar,Pueblo Libre,1
146720680,pueblo-libre,465000.0,280.0,83.0,2,2,1,Av. Brasil 1238,Pueblo Libre,1
148537085,pueblo-libre,370000.0,0.0,76.0,3,3,0,AV Colonial  al 2700,Pueblo Libre,1
149644737,pueblo-libre,492250.0,0.0,73.0,3,2,1,Avenida Bolivar  al 1000,Pueblo Libre,1
148968390,pueblo-libre,259900.0,250.0,34.0,1,1,0,Av. Del Río 257 - Dpto 1403,Pueblo Libre,1
149765715,pueblo-libre,345000.0,0.0,56.0,2,2,1,Jirón Torres Malarín Cuadra 5,Pueblo Libre,1
149506663,pueblo-libre,471463.0,0.0,88.0,3,2,0,RIO Moche Cuadra 2,Pueblo Libre,1
147942204,pueblo-libre,368500.0,0.0,97.0,3,2,0,Avenida Mariano H Cornejo  al 1200,Pueblo Libre,1
148744574,pueblo-libre,349900.0,290.0,50.0,2,2,0,Av. Del Río 257 - Dpto. 1102,Pueblo Libre,1
148684214,pueblo-libre,645500.0,350.0,165.0,3,3,1,Av. del Río,Pueblo Libre,1
149752360,pueblo-libre,442000.0,200.0,85.0,3,2,0,Simón Bolivar  al 400,Pueblo Libre,1
148526443,pueblo-libre,425000.0,350.0,88.0,3,2,0,Calle de Noguera 133,Pueblo Libre,1
65581503,pueblo-libre,327500.0,150.0,50.0,1,1,1,Av. Mariano Cornejo,El Carmen,1
149251930,pueblo-libre,294100.0,150.0,50.0,1,1,0,Avenida Mariano H. Cornejo,Pueblo Libre,10
63052254,pueblo-libre,420000.0,130.0,92.0,2,1,1,Jr. José Ramón Pizarro,Pueblo Libre,8
149831499,pueblo-libre,450000.0,0.0,70.0,3,2,0,Jr. José Manuel Ugarteche,Pueblo Libre,10
149325370,pueblo-libre,638250.0,100.0,175.0,4,3,0,Eleazar blanco 300,La Mar,1
144382572,pueblo-libre,424736.0,0.0,66.0,2,2,1,pueblo libre,Isla Verde,1
149156101,pueblo-libre,489000.0,0.0,78.0,3,2,0,Av Rio Grande  al 2xx,Pueblo Libre,1
149365001,pueblo-libre,479000.0,250.0,78.0,3,2,1,Av. Simón Bolívar 528,Pueblo Libre,1
149044577,pueblo-libre,638000.0,0.0,108.0,3,2,1,Santiago Rossel - Venta Duplex Pueblo Libre Estreno,Pueblo Libre,1
148938558,pueblo-libre,671220.0,220.0,104.0,3,2,1,Parque San Martín,San Bernardo,1
149335800,pueblo-libre,600000.0,280.0,105.0,3,2,1,Eleazar Blanco 209,Pueblo Libre,1
147542220,pueblo-libre,608700.0,490.0,120.0,3,3,1,Mariano Cornejo 1430 Urb Dpt 1902,Pueblo Libre,1
148286216,pueblo-libre,450000.0,360.0,77.0,3,2,1,Cipriano Dulanto 1358,Pueblo Libre,1
149638162,pueblo-libre,376200.0,0.0,79.0,3,1,0,Sta. Lucia 171,Pueblo Libre,1
148072907,pueblo-libre,508200.0,200.0,76.0,3,2,0,AV BRASIL,Pueblo Libre,1
149574856,pueblo-libre,591500.0,150.0,94.0,3,2,1,Jirón Victor Pantoja Castillo,San Martin,1
149251256,pueblo-libre,300000.0,220.0,49.0,2,1,0,Av. la Marina 440,Pueblo Libre,1
143667646,pueblo-libre,489600.0,150.0,87.0,3,2,1,Mariano Cornejo,Pueblo Libre,1
149293586,pueblo-libre,500200.0,0.0,86.0,3,2,0,Avenida Mariano H. Cornejo,Pueblo Libre,1
149430449,pueblo-libre,884940.0,0.0,184.0,4,3,0,Morelos 256,Pueblo Libre,1
148626700,pueblo-libre,544900.0,330.0,97.0,3,2,1,Jiron Jose Gregorio Paredes 273,Pueblo Libre,1
149145306,pueblo-libre,473000.0,300.0,88.0,3,2,1,Av. Brasil 1636,Pueblo Libre,1
149038916,pueblo-libre,630289.0,0.0,74.0,3,2,0,Jirón Rio de Janeiro,Pueblo Libre,1
149794135,pueblo-libre,295000.0,0.0,48.0,1,1,0,Av. Pedro Torres Malarin Cuadra 5,Pueblo Libre,1
149224696,pueblo-libre,390100.0,0.0,56.0,2,2,1,Avenida Simon Bolivar al 1000,Pueblo Libre,1
148086466,pueblo-libre,656750.0,145.0,132.0,3,1,1,Calle los Cabo Nicolas Gutarra,Pueblo Libre,1
147791681,pueblo-libre,459000.0,0.0,74.0,3,2,1,Aragon 375,Pueblo Libre,1
149496658,pueblo-libre,490000.0,270.0,77.0,3,2,1,Av. Brasil  1636,Pueblo Libre,1
