listing_id,listing_url,scraping_date,district_scraped,source,price_pen,price_usd,maintenance_fee,area_total,bedrooms,bathrooms,parking_spaces,address,urbanization,district,photos_count,json_name
147842298,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cerros-de-camacho-santiago-de-surco-4-dormitorios-147842298?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16,2026-05-18,santiago-de-surco,urbania,2287387.0,680000.0,2100.0,405,4.0,5.0,3.0,"Cerros de Camacho, Santiago de Surco, Santiago de Surco, Lima",Cerros De Camacho,Santiago de Surco,1,Departamento · 405m² · 4 Dormitorios · 3 Estacionamientos
148788929,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-los-alamos-de-monterrico-santiago-de-surco-3-dormitorios-148788929?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=17,2026-05-18,santiago-de-surco,urbania,470400.0,140000.0,300.0,73,3.0,1.0,2.0,Calle 1,Los Alamos De Monterrico,Santiago de Surco,1,Departamento · 76m² · 3 Dormitorios · 2 Estacionamientos
149496733,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149496733?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=18,2026-05-18,santiago-de-surco,urbania,1173000.0,340000.0,600.0,205,3.0,2.0,2.0,Jirón Jacarandá 137,Santiago de Surco,Lima,1,Departamento · 205m² · 3 Dormitorios · 2 Estacionamientos
149700094,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-alamos-santiago-de-surco-3-dormitorios-149700094?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=1&n_pos=19,2026-05-18,santiago-de-surco,urbania,632000.0,185000.0,350.0,110,3.0,3.0,2.0,Jirón Giuseppe Verdi,Alamos,Santiago de Surco,1,Departamento · 110m² · 3 Dormitorios · 2 Estacionamientos
149265004,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149265004?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=20,2026-05-18,santiago-de-surco,urbania,875000.0,250000.0,,132,3.0,2.0,2.0,Av. Alejandro Velasco Astete 3360,Santiago de Surco,Lima,1,Departamento · 132m² · 3 Dormitorios · 2 Estacionamientos
149106112,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149106112?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=21,2026-05-18,santiago-de-surco,urbania,678000.0,200000.0,358.0,135,3.0,2.0,2.0,Calle Amancaes 297  psio 2 Casuarinas Sur Surco,Santiago de Surco,Lima,1,Departamento · 135m² · 3 Dormitorios · 2 Estacionamientos
148542642,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-148542642?n_src=Listado&n_pg=1&n_pos=22,2026-05-18,santiago-de-surco,urbania,,,,53,2.0,1.0,,"Calle Micaela Bastidas Puyucawa 365, Santiago de Surco 15056, Perú",Santiago de Surco,Lima,1,Departamento · 53m² · 2 Dormitorios
149534409,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-club-golf-los-incas-santiago-de-surco-3-dormitorios-149534409?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=1&n_pos=23,2026-05-18,santiago-de-surco,urbania,1173000.0,345000.0,650.0,150,3.0,3.0,2.0,AV. CIRCUNVALACION EL CLUB EL GOLF LOS INCAS 148,Club Golf Los Incas,Santiago de Surco,1,Departamento · 150m² · 3 Dormitorios · 2 Estacionamientos
148112903,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148112903?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=24,2026-05-18,santiago-de-surco,urbania,1483500.0,430000.0,980.0,302,3.0,4.0,2.0,Av Precursores,Santiago de Surco,Lima,1,Departamento · 302m² · 3 Dormitorios · 2 Estacionamientos
149397395,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149397395?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=25,2026-05-18,santiago-de-surco,urbania,770500.0,230000.0,,134,3.0,3.0,1.0,Jr. Cerro Negro 230,Santiago de Surco,Lima,1,Departamento · 134m² · 3 Dormitorios · 1 Estacionamiento
149682949,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cerros-de-camacho-santiago-de-surco-3-dormitorios-149682949?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=26,2026-05-18,santiago-de-surco,urbania,2949500.0,850000.0,,484,3.0,7.0,6.0,Cerros de Camacho  al 1050,Cerros De Camacho,Santiago de Surco,1,Departamento · 310m² · 3 Dormitorios · 6 Estacionamientos
148976757,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148976757?n_src=Listado&n_pg=1&n_pos=27,2026-05-18,santiago-de-surco,urbania,804000.0,240000.0,500.0,140,3.0,3.0,2.0,Calle Tambo de Oro  al 100,Santiago de Surco,Lima,1,Departamento · 124m² · 3 Dormitorios · 2 Estacionamientos
146517530,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-146517530?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=28,2026-05-18,santiago-de-surco,urbania,1070850.0,295000.0,650.0,158,3.0,2.0,2.0,chacarilla,Santiago de Surco,Lima,1,Departamento · 123m² · 3 Dormitorios · 2 Estacionamientos
149422713,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-prolongacion-benavides-santiago-de-surco-2-dormitorios-149422713?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=29,2026-05-18,santiago-de-surco,urbania,444100.0,129500.0,150.0,76,2.0,2.0,,Loma de los Suspiros,Prolongacion Benavides,Santiago de Surco,1,Departamento · 76m² · 2 Dormitorios
149428954,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149428954?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=30,2026-05-18,santiago-de-surco,urbania,1972000.0,580000.0,987.0,404,3.0,3.0,3.0,VELASCO ATETE CHACARILLA,Santiago de Surco,Lima,1,Departamento · 305m² · 3 Dormitorios · 3 Estacionamientos
149550709,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-casuarinas-santiago-de-surco-3-dormitorios-149550709?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=12,2026-05-18,santiago-de-surco,urbania,1398550.0,415000.0,770.0,341,3.0,2.0,2.0,Casuarinas,Las Casuarinas,Santiago de Surco,1,Departamento · 341m² · 3 Dormitorios · 2 Estacionamientos
147980872,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-prolong-benavides-santiago-de-surco-4-dormitorios-147980872?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=2&n_pos=13,2026-05-18,santiago-de-surco,urbania,595000.0,175000.0,,107,4.0,2.0,1.0,"Avenida Monterrico Sur 1, Piso 4, Surco",Prolong. Benavides,Santiago de Surco,1,Departamento · 107m² · 4 Dormitorios · 1 Estacionamiento
149542324,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-la-alborada-santiago-de-surco-3-dormitorios-149542324?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=14,2026-05-18,santiago-de-surco,urbania,1399000.0,411470.0,,217,3.0,3.0,2.0,Amplio Dúplex en Surco de 217 m² con Vista a Jardín Interior y Estacionamientos Incluidosjr Cosmos al 600,La Alborada,Santiago de Surco,1,Departamento · 139m² · 3 Dormitorios · 2 Estacionamientos
148835051,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-148835051?n_src=Listado&n_pills=Parrilla&n_pg=2&n_pos=15,2026-05-18,santiago-de-surco,urbania,623450.0,185000.0,1.0,131,4.0,2.0,1.0,Av. Monterrico Chico 273,Santiago de Surco,Lima,1,Departamento · 131m² · 4 Dormitorios · 1 Estacionamiento
149640583,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149640583?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=16,2026-05-18,santiago-de-surco,urbania,1836000.0,540000.0,1213.0,396,3.0,5.0,2.0,Jirón Conde de la Vega del Ren al 400,Santiago de Surco,Lima,1,Departamento · 238m² · 3 Dormitorios · 2 Estacionamientos
149399031,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-4-dormitorios-149399031?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=2&n_pos=17,2026-05-18,santiago-de-surco,urbania,1041200.0,320000.0,500.0,300,4.0,4.0,2.0,Surco 1,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 275m² · 4 Dormitorios · 2 Estacionamientos
149403386,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149403386?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=18,2026-05-18,santiago-de-surco,urbania,986000.0,290000.0,,218,2.0,3.0,1.0,Jirón Arturo Aguilar 289 Santiago de Surco,Santiago de Surco,Lima,1,Departamento · 143m² · 2 Dormitorios · 1 Estacionamiento
147962223,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-canopus-santiago-de-surco-3-dormitorios-147962223?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=19,2026-05-18,santiago-de-surco,urbania,805420.0,230120.0,300.0,138,3.0,2.0,,Frente a Parque - Surco,Canopus,Santiago de Surco,1,Departamento · 107m² · 3 Dormitorios
149042276,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149042276?n_src=Listado&n_pg=2&n_pos=20,2026-05-18,santiago-de-surco,urbania,359200.0,,,123,3.0,2.0,,Se Vende Departamento en Jr. Maximiliano Velarde - Surco - Lima_bc-1006-1 / 01295,Santiago de Surco,Lima,1,Departamento · 123m² · 3 Dormitorios
148332529,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148332529?n_src=Listado&n_pills=Seguridad&n_pg=2&n_pos=21,2026-05-18,santiago-de-surco,urbania,997500.0,285000.0,380.0,180,3.0,2.0,2.0,Av. El Derby,Santiago de Surco,Lima,1,Departamento · 180m² · 3 Dormitorios · 2 Estacionamientos
147707091,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-higuereta-santiago-de-surco-5-a-mas-dormitorios-147707091?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=22,2026-05-18,santiago-de-surco,urbania,833280.0,245000.0,450.0,169,5.0,4.0,2.0,Calle LA Coruña al 200,Higuereta,Santiago de Surco,1,Departamento · 161m² · 5 Dormitorios · 2 Estacionamientos
149656204,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-149656204?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=23,2026-05-18,santiago-de-surco,urbania,1173000.0,340000.0,500.0,238,4.0,3.0,2.0,Calle Jose Sebastian Barranca 191,Santiago de Surco,Lima,1,Departamento · 153m² · 4 Dormitorios · 2 Estacionamientos
148251656,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-4-dormitorios-148251656?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=24,2026-05-18,santiago-de-surco,urbania,1085000.0,315000.0,600.0,222,4.0,4.0,2.0,"Av. Alejandro Velasco Astete, Surco",Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 222m² · 4 Dormitorios · 2 Estacionamientos
149752384,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-149752384?n_src=Listado&n_pills=Frente+a+parque&n_pg=2&n_pos=25,2026-05-18,santiago-de-surco,urbania,2063100.0,598000.0,1200.0,322,3.0,3.0,2.0,Alameda Monte Umbroso,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 217m² · 3 Dormitorios · 2 Estacionamientos
149590858,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149590858?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=2&n_pos=26,2026-05-18,santiago-de-surco,urbania,2622000.0,760000.0,1224.0,466,3.0,3.0,3.0,Avenida Cerros de Camacho,Santiago de Surco,Lima,1,Departamento · 352m² · 3 Dormitorios · 3 Estacionamientos
148281562,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-148281562?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=27,2026-05-18,santiago-de-surco,urbania,1079534.0,315000.0,585.0,236,4.0,2.0,2.0,Ca. Batallon Tarma 315,Santiago de Surco,Lima,1,Departamento · 118m² · 4 Dormitorios · 2 Estacionamientos
149813969,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149813969?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=28,2026-05-18,santiago-de-surco,urbania,1204000.0,350000.0,1200.0,301,3.0,2.0,2.0,Av. Alejandro Velasco Astete al 1200,Santiago de Surco,Lima,1,Departamento · 232m² · 3 Dormitorios · 2 Estacionamientos
144943794,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-golf-los-incas-santiago-de-surco-4-dormitorios-144943794?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=29,2026-05-18,santiago-de-surco,urbania,3264000.0,960000.0,1100.0,365,4.0,4.0,3.0,CERROS DE CAMACHO 2,Golf Los Incas,Santiago de Surco,1,Departamento · 365m² · 4 Dormitorios · 3 Estacionamientos
149868814,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149868814?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=2&n_pos=30,2026-05-18,santiago-de-surco,urbania,486500.0,139000.0,200.0,90,2.0,2.0,1.0,Calle Santa Elena Norte,Santiago de Surco,Lima,1,Departamento · 95m² · 2 Dormitorios · 1 Estacionamiento
147924649,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-la-calera-de-la-merced-santiago-de-surco-3-dormitorios-147924649?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=2,2026-05-18,santiago-de-surco,urbania,723240.0,196000.0,,145,3.0,3.0,1.0,Calle La Calera de la Merced N° 204 Surquillo,La Calera De La Merced,Santiago de Surco,10,Departamento · 146ha · 3 Dormitorios · 1 Estacionamiento
149714102,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-3-dormitorios-149714102?n_src=Listado&n_pills=Seguridad&n_pg=3&n_pos=3,2026-05-18,santiago-de-surco,urbania,718000.0,205140.0,,108,3.0,2.0,,Los Jazmines al 202,Valle Hermoso,Santiago de Surco,10,Departamento · 108m² · 3 Dormitorios
147949198,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-golf-los-incas-santiago-de-surco-3-dormitorios-147949198?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=3&n_pos=4,2026-05-18,santiago-de-surco,urbania,1836000.0,540000.0,1300.0,345,3.0,3.0,3.0,Circunvalacion Golf Los Incas 859,Golf Los Incas,Santiago de Surco,10,Departamento · 300m² · 3 Dormitorios · 3 Estacionamientos
149469162,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149469162?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=3&n_pos=6,2026-05-18,santiago-de-surco,urbania,1009770.0,291000.0,,141,2.0,2.0,,Jirón Tomasal,Santiago de Surco,Lima,1,Departamento · 110m² · 2 Dormitorios
149235186,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-149235186?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=3&n_pos=7,2026-05-18,santiago-de-surco,urbania,983680.0,290000.0,650.0,140,3.0,4.0,2.0,Monte Claro,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 140m² · 3 Dormitorios · 2 Estacionamientos
149347327,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santa-teresa-santiago-de-surco-3-dormitorios-149347327?n_src=Listado&n_pills=Jard%C3%ADn&n_pg=3&n_pos=8,2026-05-18,santiago-de-surco,urbania,774000.0,215000.0,,99,3.0,2.0,,Velasco Astete 1400 Surco,Santa Teresa,Santiago de Surco,1,Departamento · 99m² · 3 Dormitorios
149790491,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-4-dormitorios-149790491?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=13,2026-05-18,santiago-de-surco,urbania,2176000.0,640000.0,850.0,405,4.0,3.0,2.0,Monte Carlo Chacarilla Surco 1,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 256m² · 4 Dormitorios · 2 Estacionamientos
149719537,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149719537?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=14,2026-05-18,santiago-de-surco,urbania,1060000.0,306000.0,480.0,167,3.0,4.0,,Calle Monte Real al 100,Santiago de Surco,Lima,1,Departamento · 167m² · 3 Dormitorios
149791087,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-ingenieros-valle-hermoso-santiago-de-surco-3-dormitorios-149791087?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=20,2026-05-18,santiago-de-surco,urbania,753750.0,225000.0,,120,3.0,2.0,2.0,Avenida de los Ingenieros al 900,Ingenieros Valle Hermoso,Santiago de Surco,1,Departamento · 120m² · 3 Dormitorios · 2 Estacionamientos
149618886,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149618886?n_src=Listado&n_pg=3&n_pos=21,2026-05-18,santiago-de-surco,urbania,714150.0,207000.0,100.0,110,3.0,2.0,1.0,Av Ayacucho al 100,Santiago de Surco,Lima,1,Departamento · 110m² · 3 Dormitorios · 1 Estacionamiento
149746401,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-golf-los-incas-santiago-de-surco-4-dormitorios-149746401?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=3&n_pos=24,2026-05-18,santiago-de-surco,urbania,2940000.0,840000.0,1500.0,527,4.0,6.0,4.0,Av. Circunvalación Golf los Incas,Golf Los Incas,Santiago de Surco,1,Departamento · 457m² · 4 Dormitorios · 4 Estacionamientos
148562473,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-148562473?n_src=Listado&n_pills=Gimnasio&n_pg=3&n_pos=27,2026-05-18,santiago-de-surco,urbania,312500.0,93000.0,250.0,53,2.0,2.0,1.0,JR Vulcano,Santiago de Surco,Lima,1,Departamento · 53ha · 2 Dormitorios · 1 Estacionamiento
149182441,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149182441?n_src=Listado&n_pills=Parrilla&n_pg=3&n_pos=29,2026-05-18,santiago-de-surco,urbania,798000.0,210000.0,,90,3.0,2.0,1.0,Surco,Santiago de Surco,Lima,1,Departamento · 90m² · 3 Dormitorios · 1 Estacionamiento
146515529,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-146515529?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=3&n_pos=30,2026-05-18,santiago-de-surco,urbania,1330000.0,380000.0,,292,3.0,3.0,1.0,"Ca Simón Salguero Cdra 6, Surco - VTA",Santiago de Surco,Lima,1,Departamento · 196ha · 3 Dormitorios · 1 Estacionamiento
148453294,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-monterrico-santiago-de-surco-2-dormitorios-148453294?n_src=Listado&n_pills=Seguridad&n_pg=4&n_pos=1,2026-05-18,santiago-de-surco,urbania,799000.0,235000.0,,86,2.0,2.0,1.0,Tomasal al 400,Monterrico,Santiago de Surco,10,Departamento · 86m² · 2 Dormitorios · 1 Estacionamiento
148545155,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-4-dormitorios-148545155?n_src=Listado&n_pills=Seguridad&n_pg=4&n_pos=2,2026-05-18,santiago-de-surco,urbania,1747200.0,520000.0,600.0,400,4.0,4.0,2.0,"Calle Via Lactea, Cerca a la Universidad de Lima, Surco",Santiago de Surco,Lima,10,Departamento · 400m² · 4 Dormitorios · 2 Estacionamientos
148447937,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148447937?n_src=Listado&n_pills=Seguridad&n_pg=4&n_pos=3,2026-05-18,santiago-de-surco,urbania,915000.0,269000.0,,302,3.0,2.0,1.0,Clemente X,Santiago de Surco,Lima,10,Departamento · 302m² · 3 Dormitorios · 1 Estacionamiento
148881847,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148881847?n_src=Listado&n_pills=Cuartos+de+servicio&n_pg=4&n_pos=4,2026-05-18,santiago-de-surco,urbania,1004000.0,299000.0,650.0,216,3.0,2.0,3.0,"Chacarilla V. Astete con C. Inca  Parques, Colegios, 4 Habitaciones 3 Estacionamientos.  216m2",Santiago de Surco,Lima,10,Departamento · 216m² · 3 Dormitorios · 3 Estacionamientos
148589598,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148589598?n_src=Listado&n_pills=Parrilla&n_pg=4&n_pos=5,2026-05-18,santiago-de-surco,urbania,,,,132,3.0,2.0,1.0,Jr Cristobal de Peralta Sur al 1200,Santiago de Surco,Lima,1,Departamento · 132m² · 3 Dormitorios · 1 Estacionamiento
149326750,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149326750?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=6,2026-05-18,santiago-de-surco,urbania,1240116.0,364740.0,,221,3.0,2.0,1.0,Jr. Huaroc Duplex de Estreno 221m2 Gran Terraza (NO Paga Alcabala),Santiago de Surco,Lima,1,Departamento · 141m² · 3 Dormitorios · 1 Estacionamiento
149377831,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-149377831?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=7,2026-05-18,santiago-de-surco,urbania,533381.0,154603.0,,76,2.0,2.0,,Av. La Encalada al 1300,Santiago de Surco,Lima,1,Departamento · 76m² · 2 Dormitorios
148043873,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-cerros-de-camacho-santiago-de-surco-4-dormitorios-148043873?n_src=Listado&n_pills=Piscina&n_pg=4&n_pos=8,2026-05-18,santiago-de-surco,urbania,3230000.0,950000.0,,538,4.0,4.0,4.0,CERROS DE CAMACHO,Cerros De Camacho,Santiago de Surco,1,Departamento · 538m² · 4 Dormitorios · 4 Estacionamientos
148728163,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-4-dormitorios-148728163?n_src=Listado&n_pills=Parrilla&n_pg=4&n_pos=9,2026-05-18,santiago-de-surco,urbania,1650000.0,469999.0,1950.0,371,4.0,5.0,2.0,Jirón Conde de la Vega del Ren 178,Chacarilla Del Estanque,Santiago de Surco,1,Departamento · 371m² · 4 Dormitorios · 2 Estacionamientos
149903341,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-valle-hermoso-santiago-de-surco-4-dormitorios-149903341?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=10,2026-05-18,santiago-de-surco,urbania,963200.0,280000.0,400.0,180,4.0,3.0,2.0,El buen retiro,Valle Hermoso,Santiago de Surco,1,Departamento · 180m² · 4 Dormitorios · 2 Estacionamientos
146683328,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-2-dormitorios-146683328?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=4&n_pos=11,2026-05-18,santiago-de-surco,urbania,1176500.0,325000.0,300.0,150,2.0,2.0,2.0,las laderas,Santiago de Surco,Lima,1,Departamento · 150m² · 2 Dormitorios · 2 Estacionamientos
148064841,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-las-gardenias-santiago-de-surco-3-dormitorios-148064841?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=12,2026-05-18,santiago-de-surco,urbania,1112020.0,329000.0,,208,3.0,2.0,2.0,jr Enrique Campos  al 300 Cerca a Chacarilla,Las Gardenias,Santiago de Surco,1,Departamento · 138m² · 3 Dormitorios · 2 Estacionamientos
147961627,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-147961627?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=13,2026-05-18,santiago-de-surco,urbania,595000.0,170000.0,,94,3.0,3.0,1.0,El Polo 1074,Santiago de Surco,Lima,1,Departamento · 92m² · 3 Dormitorios · 1 Estacionamiento
149524344,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149524344?n_src=Listado&n_pills=Piscina&n_pg=4&n_pos=14,2026-05-18,santiago-de-surco,urbania,1905500.0,515000.0,1200.0,263,3.0,3.0,3.0,Avenida Cerros de Camacho 1050,Santiago de Surco,Lima,1,Departamento · 263m² · 3 Dormitorios · 3 Estacionamientos
149250347,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149250347?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=4&n_pos=15,2026-05-18,santiago-de-surco,urbania,425000.0,124200.0,,95,3.0,3.0,1.0,Mariscal Castilla 671,Santiago de Surco,Lima,1,Departamento · 95m² · 3 Dormitorios · 1 Estacionamiento
